"","TARGET","GENDER","BALANCE","OCCUPATION","AGE_BKT","SCR","HOLDING_PERIOD","ACC_TYPE","LEN_OF_RLTN_IN_MNTH","NO_OF_L_CR_TXNS","NO_OF_L_DR_TXNS","NO_OF_BR_CSH_WDL_DR_TXNS","NO_OF_ATM_DR_TXNS","NO_OF_NET_DR_TXNS","NO_OF_MOB_DR_TXNS","NO_OF_CHQ_DR_TXNS","FLG_HAS_CC","AMT_ATM_DR","AMT_BR_CSH_WDL_DR","AMT_CHQ_DR","AMT_NET_DR","AMT_MOB_DR","FLG_HAS_ANY_CHGS","AMT_OTH_BK_ATM_USG_CHGS","AMT_MIN_BAL_NMC_CHGS","NO_OF_IW_CHQ_BNC_TXNS","NO_OF_OW_CHQ_BNC_TXNS","AVG_AMT_PER_ATM_TXN","AVG_AMT_PER_CSH_WDL_TXN","AVG_AMT_PER_CHQ_TXN","AVG_AMT_PER_NET_TXN","AVG_AMT_PER_MOB_TXN"
"152","0","M",1956836.06,"SAL","31-35",352,3,"SA",80,7,5,2,1,1,0,1,"0",5400,197740,0,859731,0,"0",0,0,0,0,5400,98870,0,859731,0
"153","0","M",1132.4,"SAL",">50",199,15,"SA",127,6,5,1,1,1,0,2,"1",1800,469960,62530,151845,0,"0",0,0,0,0,1800,469960,31265,151845,0
"154","0","M",151899.92,"SAL","31-35",873,11,"SA",85,10,5,1,1,1,0,2,"1",11600,94260,49710,259703,0,"0",0,0,0,0,11600,94260,24855,259703,0
"155","0","F",564714.49,"PROF","46-50",147,30,"SA",82,9,1,0,0,1,0,0,"0",0,0,0,475608,0,"1",0,0,0,0,0,0,0,475608,0
"156","0","F",769769.14,"SENP",">50",265,19,"SA",218,12,6,1,1,0,0,4,"1",14300,905920,99030,0,0,"0",0,0,0,0,14300,905920,24757.5,0,0
"157","0","M",252605.05,"SAL","26-30",695,23,"SA",49,5,3,2,1,0,0,0,"0",13800,610510,0,0,0,"0",0,0,0,0,13800,305255,0,0,0
"158","0","M",752061.61,"SENP",">50",239,4,"SA",176,11,6,2,1,1,0,2,"0",10700,730610,57240,918412,0,"0",0,0,0,0,10700,365305,28620,918412,0
"159","0","M",43525.62,"SELF-EMP","26-30",143,15,"SA",108,5,4,2,0,0,0,2,"0",0,950790,29270,0,0,"0",0,0,0,0,0,475395,14635,0,0
"160","0","M",39782.52,"SAL",">50",544,20,"SA",54,14,6,2,1,1,0,2,"0",15900,584020,37130,575966,0,"0",0,0,0,0,15900,292010,18565,575966,0
"161","0","F",168577.09,"SENP","36-40",923,13,"SA",108,17,14,5,2,4,1,2,"0",42800,210840,89210,765205,32191,"0",0,0,0,0,21400,42168,44605,191301.25,32191
"162","0","M",2332280.82,"SELF-EMP","36-40",141,16,"SA",211,5,6,0,1,1,0,4,"1",1200,0,74480,746292,0,"0",0,0,0,0,1200,0,18620,746292,0
"163","0","M",377068.94,"SENP",">50",719,20,"SA",98,0,0,0,0,0,0,0,"0",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"164","0","F",465626.02,"SENP","36-40",810,28,"CA",39,0,2,1,0,1,0,0,"0",0,321510,0,461318,0,"0",0,0,0,0,0,321510,0,461318,0
"165","0","M",1939852.17,"PROF",">50",589,15,"SA",137,11,6,0,1,1,0,4,"0",5500,0,35920,892694,0,"0",0,0,0,0,5500,0,8980,892694,0
"166","0","M",62012.73,"SAL","46-50",250,16,"CA",36,48,19,8,2,6,1,2,"0",44200,195100,54610,838345,190654,"0",0,0,0,0,22100,24387.5,27305,139724.17,190654
"167","1","M",20212.04,"SAL",">50",154,7,"CA",67,6,3,2,0,0,0,1,"0",0,720330,0,0,0,"0",0,0,0,0,0,360165,0,0,0
"168","0","F",494972.98,"SENP","<25",205,8,"SA",126,12,6,2,1,1,0,2,"1",18700,953500,46060,898381,0,"0",0,0,0,0,18700,476750,23030,898381,0
"169","0","M",398728.31,"PROF","31-35",322,18,"CA",142,18,2,1,1,0,0,0,"0",6400,926220,0,0,0,"0",0,0,0,0,6400,926220,0,0,0
"170","0","M",159501.24,"SAL","<25",598,13,"SA",159,9,5,2,1,1,0,1,"1",9500,443170,0,561142,0,"0",0,0,0,0,9500,221585,0,561142,0
"171","0","M",576881.89,"SAL","36-40",181,26,"SA",60,5,2,2,0,0,0,0,"0",0,599270,0,0,0,"1",0,0,0,0,0,299635,0,0,0
"172","0","M",347396.41,"SENP","26-30",106,20,"CA",122,7,7,1,1,1,0,4,"1",13500,164190,15250,521398,0,"0",0,0,0,0,13500,164190,3812.5,521398,0
"173","0","M",28396.92,"PROF",">50",741,7,"SA",116,12,6,2,1,1,0,2,"0",12600,960830,40270,137394,0,"0",0,0,0,0,12600,480415,20135,137394,0
"174","0","M",40244.29,"SENP","26-30",805,23,"CA",185,9,1,1,0,0,0,0,"0",0,73660,0,0,0,"0",0,0,0,0,0,73660,0,0,0
"175","0","M",857734.21,"SENP","41-45",195,9,"SA",68,10,5,1,1,1,0,2,"0",7300,850060,33260,276780,0,"0",0,0,0,0,7300,850060,16630,276780,0
"176","0","M",609430.56,"SENP","<25",686,17,"SA",158,8,6,1,1,0,0,4,"1",19200,248340,96170,0,0,"1",0,0,0,0,19200,248340,24042.5,0,0
"177","0","M",83750.01,"SAL","36-40",193,31,"SA",97,6,1,0,0,0,0,1,"0",0,0,61850,0,0,"0",0,0,0,0,0,0,61850,0,0
"178","0","M",352772.59,"SENP","31-35",373,9,"SA",110,6,4,2,0,0,0,2,"1",0,716550,57220,0,0,"0",0,0,0,0,0,358275,28610,0,0
"179","0","M",98779.38,"PROF","<25",272,21,"SA",146,12,3,0,2,1,0,0,"0",2200,0,0,136078,0,"1",0,0,0,0,1100,0,0,136078,0
"180","0","M",8552.24,"SELF-EMP","26-30",262,29,"SA",221,15,2,2,0,0,0,0,"0",0,200250,0,0,0,"0",0,0,0,0,0,100125,0,0,0
"181","0","M",759731.77,"PROF","26-30",437,1,"CA",218,38,15,5,2,3,1,4,"0",43900,884770,67880,926984,15461,"0",0,0,0,0,21950,176954,16970,308994.67,15461
"182","0","M",43858.22,"PROF","36-40",126,9,"SA",58,0,0,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"183","0","F",488649.56,"SELF-EMP","36-40",606,22,"SA",83,10,3,2,0,0,0,1,"0",0,777220,26420,0,0,"0",0,0,0,0,0,388610,26420,0,0
"184","0","F",649838.36,"PROF","31-35",283,6,"SA",53,5,5,0,1,0,0,4,"1",9800,0,53220,0,0,"0",0,0,0,0,9800,0,13305,0,0
"185","0","M",23049.75,"SAL","41-45",701,8,"SA",124,0,0,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"186","0","F",1630114.33,"SENP","41-45",525,23,"SA",100,6,1,0,0,0,0,1,"0",0,0,96380,0,0,"0",0,0,0,0,0,0,96380,0,0
"187","0","F",1879959.61,"PROF","41-45",206,4,"CA",75,12,14,3,2,4,1,4,"0",31900,37870,207710,303969,133419,"0",0,0,0,0,15950,12623.33,51927.5,75992.25,133419
"188","0","M",561847.1,"SAL","26-30",365,12,"SA",191,20,16,7,2,0,1,6,"0",15800,55320,944110,0,32278,"0",0,0,0,0,7900,7902.86,157351.67,0,32278
"189","0","M",871116.08,"SAL","<25",277,9,"SA",80,6,5,2,1,1,0,1,"0",3800,445150,0,111166,0,"0",0,0,0,0,3800,222575,0,111166,0
"190","0","F",131587.16,"SENP",">50",662,30,"SA",153,9,2,0,0,0,1,1,"1",0,0,20680,0,138816,"0",0,0,0,0,0,0,20680,0,138816
"191","1","M",25570.39,"SELF-EMP","36-40",236,18,"SA",40,2,2,0,0,0,0,2,"0",0,0,17500,0,0,"0",0,0,0,0,0,0,8750,0,0
"192","0","M",2117513.27,"PROF","31-35",108,27,"SA",63,2,1,1,0,0,0,0,"0",0,94310,0,0,0,"0",0,0,0,0,0,94310,0,0,0
"193","0","M",5202.06,"SENP","41-45",354,22,"SA",214,18,1,1,0,0,0,0,"0",0,981980,0,0,0,"0",0,0,0,0,0,981980,0,0,0
"194","0","M",941940.75,"SENP","<25",353,23,"SA",171,16,1,0,1,0,0,0,"0",900,0,0,0,0,"0",0,0,0,0,900,0,0,0,0
"195","0","M",150381.54,"SAL",">50",187,28,"CA",173,11,4,4,0,0,0,0,"1",0,144180,0,0,0,"0",0,0,0,0,0,36045,0,0,0
"196","0","M",493387.3,"PROF","36-40",688,8,"CA",82,42,17,6,2,0,1,8,"0",22100,506340,520790,0,138960,"0",0,0,0,0,11050,84390,65098.75,0,138960
"197","0","M",416326.31,"PROF",">50",371,10,"SA",89,2,2,1,0,0,0,1,"0",0,225870,0,0,0,"0",0,0,0,0,0,225870,0,0,0
"198","0","M",461941.66,"PROF","36-40",369,9,"SA",112,13,7,2,1,0,0,4,"0",10400,945290,20720,0,0,"0",0,0,0,0,10400,472645,5180,0,0
"199","0","M",742925.12,"SAL","<25",748,1,"SA",203,14,7,1,1,1,0,4,"0",6100,764340,81170,525706,0,"0",0,0,0,0,6100,764340,20292.5,525706,0
"200","0","M",10233.71,"SAL","31-35",292,10,"SA",31,4,5,2,1,1,0,1,"1",11000,76650,0,626272,0,"0",0,0,0,0,11000,38325,0,626272,0
"201","0","M",36084.91,"PROF","46-50",440,31,"CA",106,28,2,0,2,0,0,0,"1",34700,0,0,0,0,"0",0,0,0,0,17350,0,0,0,0
"202","0","F",161870.61,"SELF-EMP","36-40",166,12,"SA",159,10,5,1,1,1,0,2,"0",16400,632770,15490,658338,0,"0",0,0,0,0,16400,632770,7745,658338,0
"203","0","M",71007.43,"PROF","41-45",303,19,"SA",47,14,6,0,1,1,0,4,"1",4400,0,19360,294524,0,"0",0,0,0,0,4400,0,4840,294524,0
"204","0","F",179431.1,"SENP","26-30",931,4,"SA",120,4,3,1,0,0,0,2,"0",0,676090,58630,0,0,"0",0,0,0,0,0,676090,29315,0,0
"205","0","M",107492.82,"SAL","36-40",479,21,"SA",167,0,4,0,3,1,0,0,"0",4500,0,0,215334,0,"0",0,0,0,0,1500,0,0,215334,0
"206","0","F",181424.17,"PROF","36-40",263,15,"SA",82,10,5,1,1,1,0,2,"0",7300,753970,56500,14293,0,"0",0,0,0,0,7300,753970,28250,14293,0
"207","0","F",63349.57,"PROF",">50",249,22,"SA",76,2,3,1,1,1,0,0,"0",300,620540,0,776335,0,"0",0,0,0,0,300,620540,0,776335,0
"208","0","F",319189.23,"SENP","26-30",660,1,"SA",168,8,6,0,1,1,0,4,"0",1800,0,26330,793867,0,"0",0,0,0,0,1800,0,6582.5,793867,0
"209","0","M",107167.71,"PROF","41-45",397,8,"SA",157,19,15,3,2,4,1,5,"1",13300,204980,364520,962658,8754,"0",0,0,0,0,6650,68326.67,72904,240664.5,8754
"210","0","F",777039.54,"SENP","26-30",849,18,"CA",111,16,21,8,2,6,1,4,"0",16300,869400,808250,25921,176614,"0",0,0,0,0,8150,108675,202062.5,4320.17,176614
"211","0","M",4250.83,"SELF-EMP",">50",731,1,"SA",86,0,0,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"212","0","F",1357027.91,"SENP","31-35",162,27,"SA",157,13,2,1,1,0,0,0,"0",8900,871390,0,0,0,"0",0,0,0,0,8900,871390,0,0,0
"213","0","F",1629312.06,"PROF","41-45",218,14,"SA",163,2,1,0,0,0,0,1,"0",0,0,18730,0,0,"0",0,0,0,0,0,0,18730,0,0
"214","0","M",104691.34,"SENP","31-35",251,29,"SA",34,14,1,0,1,0,0,0,"0",2200,0,0,0,0,"0",0,0,0,0,2200,0,0,0,0
"215","0","M",235170.8,"SAL","31-35",325,24,"CA",126,55,2,2,0,0,0,0,"0",0,479520,0,0,0,"0",0,0,0,0,0,239760,0,0,0
"216","0","M",1136890.47,"SENP","26-30",368,21,"SA",55,16,1,0,1,0,0,0,"0",7000,0,0,0,0,"0",0,0,0,0,7000,0,0,0,0
"217","0","M",1881003.87,"PROF","26-30",745,24,"SA",163,11,4,3,1,0,0,0,"0",13400,384360,0,0,0,"0",0,0,0,0,13400,128120,0,0,0
"218","0","M",2913.86,"SENP","41-45",736,25,"SA",127,11,2,1,1,0,0,0,"1",18700,720160,0,0,0,"0",0,0,0,0,18700,720160,0,0,0
"219","0","M",562518.87,"SENP","31-35",178,31,"CA",74,28,4,1,1,1,1,0,"0",10500,688920,0,36799,79119,"0",0,0,0,0,10500,688920,0,36799,79119
"220","0","M",425436.63,"SENP","<25",299,22,"SA",75,11,2,0,1,0,1,0,"0",4400,0,0,0,52626,"0",0,0,0,0,4400,0,0,0,52626
"221","0","M",1235167.02,"SENP","26-30",231,26,"CA",108,60,2,0,1,1,0,0,"0",8200,0,0,444771,0,"0",0,0,0,0,8200,0,0,444771,0
"222","0","M",320090.1,"PROF",">50",150,26,"SA",182,16,1,0,1,0,0,0,"0",15600,0,0,0,0,"0",0,0,0,0,15600,0,0,0,0
"223","0","M",286792.09,"SELF-EMP","26-30",114,4,"SA",176,2,2,0,0,0,0,2,"0",0,0,57040,0,0,"0",0,0,0,0,0,0,28520,0,0
"224","0","M",16238.21,"SELF-EMP","46-50",657,12,"SA",179,13,7,4,1,1,0,1,"0",2600,908860,0,73867,0,"0",0,0,0,0,2600,227215,0,73867,0
"225","0","M",49390.93,"PROF","46-50",214,10,"CA",94,63,62,0,10,19,24,9,"0",54400,0,1696330,760324,34707,"1",70,0,0,0,5440,0,188481.11,40017.05,1446.12
"226","0","M",4955.65,"SAL",">50",450,18,"SA",106,5,4,1,0,0,0,3,"0",0,811050,88840,0,0,"0",0,0,0,0,0,811050,29613.33,0,0
"227","0","M",727073.95,"PROF","26-30",502,9,"SA",141,6,5,0,1,0,0,4,"0",11200,0,89370,0,0,"1",0,0,1,0,11200,0,22342.5,0,0
"228","0","M",187627.27,"SELF-EMP","36-40",313,5,"SA",181,4,3,1,0,0,0,2,"0",0,472460,30940,0,0,"0",0,0,0,0,0,472460,15470,0,0
"229","1","F",6073.04,"SAL","36-40",444,5,"CA",194,23,30,3,3,9,2,13,"1",10000,145040,1187400,520924,982,"0",0,0,0,0,3333.33,48346.67,91338.46,57880.44,491
"230","0","F",1965093.55,"SENP",">50",660,22,"SA",187,11,2,2,0,0,0,0,"0",0,256900,0,0,0,"0",0,0,0,0,0,128450,0,0,0
"231","0","M",31069.98,"SAL","41-45",159,22,"SA",157,6,4,1,2,0,0,1,"1",3800,171290,98120,0,0,"0",0,0,0,0,1900,171290,98120,0,0
"232","0","M",704438.51,"PROF","36-40",358,8,"SA",178,17,14,4,2,3,1,4,"1",21400,235180,97720,774044,133008,"0",0,0,0,0,10700,58795,24430,258014.67,133008
"233","0","M",457782.18,"SENP","36-40",251,18,"SA",167,10,6,1,1,0,0,4,"0",19800,732860,33430,0,0,"0",0,0,0,0,19800,732860,8357.5,0,0
"234","0","M",60083.32,"SELF-EMP","41-45",404,13,"SA",89,2,2,0,0,0,0,2,"0",0,0,45560,0,0,"0",0,0,0,0,0,0,22780,0,0
"235","0","M",58059.04,"PROF","31-35",673,20,"SA",120,7,7,0,1,1,0,5,"0",500,0,843030,277818,0,"0",0,0,0,0,500,0,168606,277818,0
"236","0","M",108144.88,"SAL","31-35",590,11,"SA",63,9,5,1,1,1,0,2,"0",500,518930,77530,749310,0,"0",0,0,0,0,500,518930,38765,749310,0
"237","0","F",15830.44,"PROF",">50",852,25,"SA",170,9,4,1,1,1,1,0,"0",3400,793180,0,157413,66351,"0",0,0,0,0,3400,793180,0,157413,66351
"238","0","M",309275.47,"SAL","41-45",569,10,"SA",106,3,2,1,0,0,0,1,"0",0,183630,0,0,0,"0",0,0,0,0,0,183630,0,0,0
"239","0","M",1215924.23,"SAL","26-30",124,24,"SA",54,2,1,1,0,0,0,0,"0",0,930120,0,0,0,"0",0,0,0,0,0,930120,0,0,0
"240","1","M",2088937.85,"SAL","26-30",298,17,"CA",81,28,4,3,0,0,1,0,"0",0,848520,0,0,117689,"0",0,0,0,0,0,282840,0,0,117689
"241","1","M",1413177.5,"PROF",">50",799,15,"CA",125,59,3,1,1,0,0,1,"1",400,368180,67710,0,0,"0",0,0,0,0,400,368180,67710,0,0
"242","0","M",484964.02,"SENP","46-50",208,13,"SA",105,16,15,1,2,4,1,7,"0",40100,771130,466330,156107,34335,"0",0,0,0,0,20050,771130,66618.57,39026.75,34335
"243","0","M",107729.01,"SELF-EMP","41-45",373,18,"SA",220,7,7,3,1,1,0,2,"1",19800,405400,11920,450436,0,"1",0,0,0,0,19800,135133.33,5960,450436,0
"244","0","M",262104.45,"SAL","26-30",995,26,"SA",159,6,1,0,0,1,0,0,"0",0,0,0,478981,0,"0",0,0,0,0,0,0,0,478981,0
"245","0","M",244434.44,"PROF","26-30",846,16,"SA",76,4,3,1,0,0,0,2,"1",0,998990,51400,0,0,"0",0,0,0,0,0,998990,25700,0,0
"246","0","M",187084.44,"SENP","36-40",686,11,"SA",196,2,1,1,0,0,0,0,"1",0,183800,0,0,0,"0",0,0,0,0,0,183800,0,0,0
"247","1","M",255854.86,"SENP","41-45",716,1,"SA",100,11,5,1,1,1,0,2,"1",2600,181940,63900,832793,0,"0",0,0,0,0,2600,181940,31950,832793,0
"248","0","M",947169.89,"SAL",">50",425,4,"SA",34,11,8,3,1,0,0,4,"0",1300,454080,19760,0,0,"0",0,0,0,0,1300,151360,4940,0,0
"249","0","F",30607.53,"SAL",">50",133,19,"SA",196,11,5,1,1,1,0,2,"0",17200,78850,78040,489339,0,"0",0,0,0,0,17200,78850,39020,489339,0
"250","1","M",139713.71,"SAL","46-50",300,2,"SA",202,8,6,1,1,0,0,4,"0",1400,480640,25090,0,0,"0",0,0,0,0,1400,480640,6272.5,0,0
"251","0","M",282660.03,"SAL","26-30",473,20,"SA",29,10,5,1,1,1,0,2,"0",14700,961420,97170,810486,0,"0",0,0,0,0,14700,961420,48585,810486,0
"252","0","M",1483563.55,"SENP","36-40",122,22,"SA",166,7,2,2,0,0,0,0,"0",0,486770,0,0,0,"0",0,0,0,0,0,243385,0,0,0
"253","0","F",605124.61,"PROF","<25",530,18,"SA",170,9,5,1,1,1,0,2,"0",3900,611170,20560,411255,0,"0",0,0,0,0,3900,611170,10280,411255,0
"254","0","M",1691662.82,"PROF","41-45",896,14,"SA",177,8,5,1,1,1,0,2,"0",15300,679960,68030,128019,0,"0",0,0,0,0,15300,679960,34015,128019,0
"255","0","M",562538.5,"SENP","41-45",252,6,"SA",100,19,15,5,2,3,1,4,"0",17200,218580,18170,226713,44345,"0",0,0,0,0,8600,43716,4542.5,75571,44345
"256","0","M",889231.94,"SAL",">50",230,5,"SA",129,14,8,4,1,1,0,2,"0",10300,948300,60510,810951,0,"0",0,0,0,0,10300,237075,30255,810951,0
"257","0","M",468523.69,"SAL",">50",151,14,"SA",96,8,6,1,1,0,0,4,"0",11600,415250,35410,0,0,"0",0,0,1,0,11600,415250,8852.5,0,0
"258","0","M",186388.37,"SENP","41-45",340,22,"SA",173,4,3,2,0,0,1,0,"0",0,903980,0,0,37088,"0",0,0,0,0,0,451990,0,0,37088
"259","0","F",297327.04,"SELF-EMP","46-50",904,22,"SA",137,3,3,3,0,0,0,0,"1",0,452540,0,0,0,"0",0,0,0,0,0,150846.67,0,0,0
"260","0","M",1592362.4,"PROF","41-45",207,9,"CA",206,17,22,3,2,7,1,9,"0",40500,922700,4408060,758618,101291,"0",0,0,0,0,20250,307566.67,489784.44,108374,101291
"261","0","M",931448.34,"PROF",">50",483,9,"CA",105,57,23,11,3,7,1,1,"1",42800,908330,47850,440397,141672,"0",0,0,0,0,14266.67,82575.45,47850,62913.86,141672
"262","0","M",546442.99,"SENP","<25",895,14,"SA",55,4,3,1,0,0,0,2,"0",0,877010,25970,0,0,"0",0,0,0,0,0,877010,12985,0,0
"263","0","F",483302.19,"SENP","36-40",228,9,"SA",84,10,5,0,1,0,0,4,"0",13900,0,93230,0,0,"0",0,0,0,0,13900,0,23307.5,0,0
"264","0","M",9833.53,"SENP","26-30",241,20,"SA",128,6,4,1,0,0,0,3,"1",0,384430,85680,0,0,"0",0,0,0,1,0,384430,28560,0,0
"265","0","M",6039.88,"SENP","26-30",944,18,"SA",209,11,10,5,1,0,1,3,"0",5900,457400,0,0,21307,"0",0,0,0,0,5900,91480,0,0,21307
"266","0","F",163029.86,"SENP","31-35",546,7,"SA",120,9,5,2,1,1,0,1,"0",2400,280070,0,166754,0,"0",0,0,0,0,2400,140035,0,166754,0
"267","0","M",224505.14,"SAL","26-30",140,17,"SA",174,6,6,1,1,0,0,4,"0",400,430290,65970,0,0,"0",0,0,0,0,400,430290,16492.5,0,0
"268","1","M",47333.77,"SAL",">50",286,11,"SA",90,2,4,1,2,0,0,1,"1",0,755780,0,0,0,"0",0,0,0,0,0,755780,0,0,0
"269","0","M",446320.23,"PROF","26-30",197,24,"SA",192,8,2,1,0,0,0,1,"0",0,719880,63160,0,0,"1",0,0,0,0,0,719880,63160,0,0
"270","0","M",1774661.62,"SENP","<25",818,3,"SA",184,11,10,3,1,0,1,5,"0",10700,421680,80820,0,115746,"0",0,0,0,0,10700,140560,16164,0,115746
"271","0","M",591500.02,"PROF","26-30",295,22,"CA",80,21,1,0,0,1,0,0,"0",0,0,0,170270,0,"1",0,0,0,0,0,0,0,170270,0
"272","0","F",985784.58,"SENP","31-35",220,10,"SA",90,7,5,1,1,1,0,2,"0",1600,917440,32340,254709,0,"0",0,0,0,0,1600,917440,16170,254709,0
"273","0","M",686921.78,"PROF","<25",409,11,"SA",159,5,6,1,1,0,0,4,"1",3400,286790,35730,0,0,"0",0,0,0,0,3400,286790,8932.5,0,0
"274","0","F",709623.91,"SELF-EMP","36-40",146,20,"SA",41,14,7,4,1,1,0,1,"0",3900,146490,0,220475,0,"0",0,0,0,0,3900,36622.5,0,220475,0
"275","0","M",187084.44,"SENP","36-40",686,11,"SA",196,2,1,1,0,0,0,0,"1",0,183800,0,0,0,"0",0,0,0,0,0,183800,0,0,0
"276","1","M",164832.03,"SELF-EMP","46-50",765,10,"SA",94,5,5,2,1,1,0,1,"0",17000,106920,0,325480,0,"0",0,0,0,0,17000,53460,0,325480,0
"277","0","M",2140312.39,"PROF","26-30",325,9,"SA",84,6,5,1,1,1,0,2,"1",15600,552380,32140,565102,0,"0",0,0,0,0,15600,552380,16070,565102,0
"278","0","M",292790.09,"SENP","<25",193,21,"CA",205,29,2,1,1,0,0,0,"0",12300,904840,0,0,0,"1",0,0,0,0,12300,904840,0,0,0
"279","0","M",196635.59,"PROF","41-45",451,4,"SA",209,5,6,2,1,1,0,2,"0",4900,186570,47300,635390,0,"0",0,0,0,0,4900,93285,23650,635390,0
"280","1","M",14824.63,"SELF-EMP","41-45",679,9,"CA",217,57,23,11,3,7,1,1,"1",61800,997070,69630,564424,28006,"0",0,0,0,0,20600,90642.73,69630,80632,28006
"281","0","M",451670.37,"SAL","26-30",319,25,"SA",213,8,2,2,0,0,0,0,"1",0,850040,0,0,0,"0",0,0,0,0,0,425020,0,0,0
"282","0","M",39769.42,"SELF-EMP","46-50",209,27,"SA",141,14,3,3,0,0,0,0,"0",0,698810,0,0,0,"0",0,0,0,0,0,232936.67,0,0,0
"283","0","M",375261.46,"SELF-EMP","46-50",369,16,"SA",108,5,4,0,0,0,0,4,"1",0,0,30480,0,0,"0",0,0,0,0,0,0,7620,0,0
"284","0","M",185489.94,"SAL","26-30",773,8,"SA",42,2,2,0,0,0,0,2,"0",0,0,56910,0,0,"0",0,0,0,0,0,0,28455,0,0
"285","0","M",50618.02,"SAL",">50",183,29,"CA",209,45,2,0,1,0,1,0,"0",11300,0,0,0,79098,"0",0,0,0,0,11300,0,0,0,79098
"286","0","M",94119.22,"PROF","31-35",208,12,"CA",207,35,21,7,2,6,1,5,"1",28000,16120,726830,314100,173639,"0",0,0,0,0,14000,2302.86,145366,52350,173639
"287","0","M",140148.61,"PROF","31-35",707,11,"CA",97,37,15,2,2,4,1,6,"1",24100,208370,661390,783986,135435,"0",0,0,0,0,12050,104185,110231.67,195996.5,135435
"288","1","M",1366564.05,"PROF",">50",796,13,"SA",135,4,3,1,0,0,0,2,"1",0,789120,80510,0,0,"0",0,0,0,0,0,789120,40255,0,0
"289","0","M",477346.71,"SAL","31-35",215,12,"SA",172,11,6,1,1,0,0,4,"0",8400,553420,85200,0,0,"0",0,0,0,0,8400,553420,21300,0,0
"290","0","O",132584.39,"PROF","36-40",432,16,"CA",213,43,17,10,2,0,1,4,"1",39600,497280,10560,0,75890,"0",0,0,0,0,19800,49728,2640,0,75890
"291","0","F",1016623.89,"PROF","26-30",102,31,"SA",109,11,4,0,3,0,0,1,"0",32500,0,88620,0,0,"0",0,0,1,0,10833.33,0,88620,0,0
"292","0","F",653843.98,"PROF","36-40",121,20,"SA",114,8,5,1,1,1,0,2,"0",16800,440790,17750,236077,0,"1",0,0,0,0,16800,440790,8875,236077,0
"293","0","F",3298282.18,"SELF-EMP",">50",131,4,"CA",126,4,4,1,0,0,0,3,"0",0,747210,34230,0,0,"0",0,0,0,0,0,747210,11410,0,0
"294","0","M",3868.99,"SAL",">50",297,3,"SA",42,8,7,1,1,1,0,4,"1",4300,947010,31480,598341,0,"0",0,0,0,0,4300,947010,7870,598341,0
"295","0","M",15972.79,"SENP","46-50",327,22,"CA",113,17,1,1,0,0,0,0,"0",0,172120,0,0,0,"0",0,0,0,0,0,172120,0,0,0
"296","0","M",368730.21,"SAL","26-30",473,4,"SA",183,6,6,3,1,1,0,1,"0",2900,783720,0,692250,0,"1",0,0,1,0,2900,261240,0,692250,0
"297","0","F",92624.56,"SELF-EMP","26-30",867,16,"SA",155,13,7,0,1,1,0,5,"0",10600,0,62310,7471,0,"0",0,0,0,0,10600,0,12462,7471,0
"298","1","M",775053.78,"SAL","26-30",386,10,"SA",71,3,2,1,0,0,0,1,"1",0,261080,0,0,0,"0",0,0,0,0,0,261080,0,0,0
"299","0","M",2631511.45,"SAL","31-35",173,19,"SA",161,10,5,1,1,1,0,2,"0",3700,304160,76830,161473,0,"0",0,0,0,0,3700,304160,38415,161473,0
"300","1","M",246214.55,"PROF","41-45",567,5,"SA",140,14,12,5,1,4,1,1,"0",2600,856830,14440,908850,124686,"0",0,0,0,0,2600,171366,14440,227212.5,124686
"301","0","M",12523.81,"SAL","26-30",449,13,"SA",80,3,2,1,0,0,0,1,"0",0,931320,0,0,0,"0",0,0,0,0,0,931320,0,0,0
"302","0","F",107862.34,"SENP","31-35",336,21,"SA",33,0,2,2,0,0,0,0,"1",0,965350,0,0,0,"0",0,0,0,0,0,482675,0,0,0
"303","0","M",297317.18,"PROF",">50",593,3,"SA",206,14,8,0,1,1,0,6,"0",4800,0,175750,858301,0,"0",0,0,0,0,4800,0,29291.67,858301,0
"304","0","M",422526.64,"SENP","46-50",229,28,"SA",179,8,4,1,1,2,0,0,"0",14300,439490,0,248359,0,"0",0,0,0,0,14300,439490,0,124179.5,0
"305","0","M",95812.78,"SAL","36-40",151,28,"CA",80,33,4,3,1,0,0,0,"0",11600,429720,0,0,0,"0",0,0,0,0,11600,143240,0,0,0
"306","0","F",662257.55,"SENP","46-50",341,15,"SA",63,8,6,1,1,0,0,4,"1",19300,82740,97140,0,0,"0",0,0,0,0,19300,82740,24285,0,0
"307","0","F",314599.66,"SENP","31-35",736,22,"SA",114,5,2,1,1,0,0,0,"0",7300,36760,0,0,0,"1",0,0,0,0,7300,36760,0,0,0
"308","0","M",432125.66,"PROF","36-40",379,14,"SA",149,8,5,2,1,1,0,1,"1",13900,486730,0,382715,0,"0",0,0,1,0,13900,243365,0,382715,0
"309","0","M",905697.11,"SAL","<25",164,23,"SA",39,11,2,1,0,0,0,1,"0",0,696840,71540,0,0,"1",0,0,0,1,0,696840,71540,0,0
